AGENCY,TRANSACTION_DATE,TRANSACTION_AMOUNT
Office of the Inspector General,2020-09-30 00:00:00+00:00,0.0
Office of the Inspector General,2020-10-31 00:00:00+00:00,184.58999999999997
Office of the Mayor,2009-01-31 00:00:00+00:00,228.926
Office of the Mayor,2009-02-28 00:00:00+00:00,329.84624999999994
Office of the Mayor,2009-03-31 00:00:00+00:00,281.80857142857144
Office of the Mayor,2009-04-30 00:00:00+00:00,306.21875
Office of the Mayor,2009-05-31 00:00:00+00:00,303.86727272727273
Office of the Mayor,2009-06-30 00:00:00+00:00,255.98695652173913
Office of the Mayor,2009-07-31 00:00:00+00:00,344.78265306122444
Office of the Mayor,2009-08-31 00:00:00+00:00,461.6229166666667
Office of the Mayor,2009-09-30 00:00:00+00:00,934.2505882352943
Office of the Mayor,2009-10-31 00:00:00+00:00,307.80111111111114
Office of the Mayor,2009-11-30 00:00:00+00:00,285.26624999999996
Office of the Mayor,2009-12-31 00:00:00+00:00,215.45
Office of the Mayor,2010-01-31 00:00:00+00:00,228.817
Office of the Mayor,2010-02-28 00:00:00+00:00,192.4256
Office of the Mayor,2010-03-31 00:00:00+00:00,199.37791666666666
Office of the Mayor,2010-04-30 00:00:00+00:00,176.98727272727274
Office of the Mayor,2010-05-31 00:00:00+00:00,257.2723076923077
Office of the Mayor,2010-06-30 00:00:00+00:00,300.1841176470588
Office of the Mayor,2010-07-31 00:00:00+00:00,699.4442857142858
Office of the Mayor,2010-08-31 00:00:00+00:00,1225.1595454545454
Office of the Mayor,2010-09-30 00:00:00+00:00,-52.216363636363646
Office of the Mayor,2010-10-31 00:00:00+00:00,360.2435294117647
Office of the Mayor,2010-11-30 00:00:00+00:00,156.71999999999997
Office of the Mayor,2010-12-31 00:00:00+00:00,185.70071428571427
Office of the Mayor,2011-01-31 00:00:00+00:00,389.60533333333336
Office of the Mayor,2011-02-28 00:00:00+00:00,321.95485714285707
Office of the Mayor,2011-03-31 00:00:00+00:00,312.7092307692307
Office of the Mayor,2011-04-30 00:00:00+00:00,357.8636842105263
Office of the Mayor,2011-05-31 00:00:00+00:00,424.1039999999999
Office of the Mayor,2011-06-30 00:00:00+00:00,499.7953333333334
Office of the Mayor,2011-07-31 00:00:00+00:00,511.90538461538466
Office of the Mayor,2011-08-31 00:00:00+00:00,448.9752941176471
Office of the Mayor,2011-09-30 00:00:00+00:00,1026.7999218750003
Office of the Mayor,2011-10-31 00:00:00+00:00,671.987
Office of the Mayor,2011-11-30 00:00:00+00:00,333.07
Office of the Mayor,2011-12-31 00:00:00+00:00,320.0554761904762
Office of the Mayor,2012-01-31 00:00:00+00:00,338.6556521739131
Office of the Mayor,2012-02-29 00:00:00+00:00,390.92562500000014
Office of the Mayor,2012-03-31 00:00:00+00:00,685.7277011494252
Office of the Mayor,2012-04-30 00:00:00+00:00,274.20799999999997
Office of the Mayor,2012-05-31 00:00:00+00:00,346.7307547169812
Office of the Mayor,2012-06-30 00:00:00+00:00,901.7109722222223
Office of the Mayor,2012-07-31 00:00:00+00:00,567.4477358490565
Office of the Mayor,2012-08-31 00:00:00+00:00,1024.7700000000002
Office of the Mayor,2012-09-30 00:00:00+00:00,684.6241666666666
Office of the Mayor,2012-10-31 00:00:00+00:00,405.70509433962263
Office of the Mayor,2012-11-30 00:00:00+00:00,360.8503125
Office of the Mayor,2012-12-31 00:00:00+00:00,310.8369565217391
Office of the Mayor,2013-01-31 00:00:00+00:00,398.41584905660375
Office of the Mayor,2013-02-28 00:00:00+00:00,391.9424000000001
Office of the Mayor,2013-03-31 00:00:00+00:00,460.8766666666667
Office of the Mayor,2013-04-30 00:00:00+00:00,376.65967213114754
Office of the Mayor,2013-05-31 00:00:00+00:00,0.0
Office of the Mayor,2013-06-30 00:00:00+00:00,832.555
Office of the Mayor,2013-07-31 00:00:00+00:00,816.9390000000001
Office of the Mayor,2013-08-31 00:00:00+00:00,1078.0896923076925
Office of the Mayor,2013-09-30 00:00:00+00:00,938.113787878788
Office of the Mayor,2013-10-31 00:00:00+00:00,467.478064516129
Office of the Mayor,2013-11-30 00:00:00+00:00,329.73783783783784
Office of the Mayor,2013-12-31 00:00:00+00:00,933.7997530864195
Office of the Mayor,2014-01-31 00:00:00+00:00,601.9964912280702
Office of the Mayor,2014-02-28 00:00:00+00:00,315.22566666666654
Office of the Mayor,2014-03-31 00:00:00+00:00,336.53118644067797
Office of the Mayor,2014-04-30 00:00:00+00:00,873.1301694915255
Office of the Mayor,2014-05-31 00:00:00+00:00,581.7149295774649
Office of the Mayor,2014-06-30 00:00:00+00:00,1385.7013043478262
Office of the Mayor,2014-07-31 00:00:00+00:00,546.6150649350647
Office of the Mayor,2014-08-31 00:00:00+00:00,702.5390566037736
Office of the Mayor,2014-09-30 00:00:00+00:00,901.4933333333335
Office of the Mayor,2014-10-31 00:00:00+00:00,463.7148888888888
Office of the Mayor,2014-11-30 00:00:00+00:00,369.4493023255815
Office of the Mayor,2014-12-31 00:00:00+00:00,628.4595161290323
Office of the Mayor,2015-01-31 00:00:00+00:00,301.29675000000003
Office of the Mayor,2015-02-28 00:00:00+00:00,469.8860000000001
Office of the Mayor,2015-03-31 00:00:00+00:00,405.67263157894735
Office of the Mayor,2015-04-30 00:00:00+00:00,983.4136842105262
Office of the Mayor,2015-05-31 00:00:00+00:00,363.5736666666667
Office of the Mayor,2015-06-30 00:00:00+00:00,375.9894444444444
Office of the Mayor,2015-07-31 00:00:00+00:00,0.0
Office of the Mayor,2015-08-31 00:00:00+00:00,771.2252173913043
Office of the Mayor,2015-09-30 00:00:00+00:00,1265.7842708333333
Office of the Mayor,2015-10-31 00:00:00+00:00,246.1325925925926
Office of the Mayor,2015-11-30 00:00:00+00:00,350.9634210526316
Office of the Mayor,2015-12-31 00:00:00+00:00,310.0
Office of the Mayor,2016-01-31 00:00:00+00:00,358.38844827586206
Office of the Mayor,2016-02-29 00:00:00+00:00,513.9491803278689
Office of the Mayor,2016-03-31 00:00:00+00:00,577.9015789473684
Office of the Mayor,2016-04-30 00:00:00+00:00,806.032705882353
Office of the Mayor,2016-05-31 00:00:00+00:00,570.9253846153846
Office of the Mayor,2016-06-30 00:00:00+00:00,775.3594805194805
Office of the Mayor,2016-07-31 00:00:00+00:00,933.6423376623376
Office of the Mayor,2016-08-31 00:00:00+00:00,1169.4469230769232
Office of the Mayor,2016-09-30 00:00:00+00:00,924.806666666667
Office of the Mayor,2016-10-31 00:00:00+00:00,433.40413793103477
Office of the Mayor,2016-11-30 00:00:00+00:00,732.0300000000001
Office of the Mayor,2016-12-31 00:00:00+00:00,826.1415384615385
Office of the Mayor,2017-01-31 00:00:00+00:00,0.0
Office of the Mayor,2017-02-28 00:00:00+00:00,511.17222222222256
Office of the Mayor,2017-03-31 00:00:00+00:00,938.0709999999998
Office of the Mayor,2017-04-30 00:00:00+00:00,1089.4508695652173
Office of the Mayor,2017-05-31 00:00:00+00:00,644.6955882352939
Office of the Mayor,2017-06-30 00:00:00+00:00,523.6523943661972
Office of the Mayor,2017-07-31 00:00:00+00:00,870.8906603773587
Office of the Mayor,2017-08-31 00:00:00+00:00,1136.4937142857145
Office of the Mayor,2017-09-30 00:00:00+00:00,688.1234415584416
Office of the Mayor,2017-10-31 00:00:00+00:00,783.4584677419357
Office of the Mayor,2017-11-30 00:00:00+00:00,752.5088181818182
Office of the Mayor,2017-12-31 00:00:00+00:00,714.0332231404958
Office of the Mayor,2018-01-31 00:00:00+00:00,560.3304819277112
Office of the Mayor,2018-02-28 00:00:00+00:00,646.8866666666667
Office of the Mayor,2018-03-31 00:00:00+00:00,1008.9892105263159
Office of the Mayor,2018-04-30 00:00:00+00:00,986.9676470588237
Office of the Mayor,2018-05-31 00:00:00+00:00,1200.984
Office of the Mayor,2018-06-30 00:00:00+00:00,519.0932894736843
Office of the Mayor,2018-07-31 00:00:00+00:00,870.785
Office of the Mayor,2018-08-31 00:00:00+00:00,925.2331081081079
Office of the Mayor,2018-09-30 00:00:00+00:00,1093.8686407766993
Office of the Mayor,2018-10-31 00:00:00+00:00,555.1684285714286
Office of the Mayor,2018-11-30 00:00:00+00:00,617.2555384615387
Office of the Mayor,2018-12-31 00:00:00+00:00,841.22
Office of the Mayor,2019-01-31 00:00:00+00:00,984.7351923076923
Office of the Mayor,2019-02-28 00:00:00+00:00,1200.6104109589044
Office of the Mayor,2019-03-31 00:00:00+00:00,1090.6507766990294
Office of the Mayor,2019-04-30 00:00:00+00:00,2022.1377631578948
Office of the Mayor,2019-05-31 00:00:00+00:00,595.4102631578944
Office of the Mayor,2019-06-30 00:00:00+00:00,668.7394285714286
Office of the Mayor,2019-07-31 00:00:00+00:00,605.5371428571425
Office of the Mayor,2019-08-31 00:00:00+00:00,931.8542622950818
Office of the Mayor,2019-09-30 00:00:00+00:00,1224.3667123287673
Office of the Mayor,2019-10-31 00:00:00+00:00,1338.0402857142856
Office of the Mayor,2019-11-30 00:00:00+00:00,611.7232352941176
Office of the Mayor,2019-12-31 00:00:00+00:00,555.37
Office of the Mayor,2020-01-31 00:00:00+00:00,1228.390975609756
Office of the Mayor,2020-02-29 00:00:00+00:00,1203.8465384615383
Office of the Mayor,2020-03-31 00:00:00+00:00,970.7211475409836
Office of the Mayor,2020-04-30 00:00:00+00:00,1194.4687878787877
Office of the Mayor,2020-05-31 00:00:00+00:00,1181.6039999999998
Office of the Mayor,2020-06-30 00:00:00+00:00,634.8615000000001
Office of the Mayor,2020-07-31 00:00:00+00:00,0.0
Office of the Mayor,2020-08-31 00:00:00+00:00,776.4161290322581
Office of the Mayor,2020-09-30 00:00:00+00:00,3084.4291666666663
Office of the Mayor,2020-10-31 00:00:00+00:00,1072.8170588235294
Office of the Secretary,2009-01-31 00:00:00+00:00,1344.2032000000004
Office of the Secretary,2009-02-28 00:00:00+00:00,115.31099999999999
Office of the Secretary,2009-03-31 00:00:00+00:00,715.675
Office of the Secretary,2009-04-30 00:00:00+00:00,363.082
Office of the Secretary,2009-05-31 00:00:00+00:00,230.73625000000004
Office of the Secretary,2009-06-30 00:00:00+00:00,927.6119999999999
Office of the Secretary,2009-07-31 00:00:00+00:00,696.8241666666667
Office of the Secretary,2009-08-31 00:00:00+00:00,1063.092916666667
Office of the Secretary,2009-09-30 00:00:00+00:00,1132.4680769230768
Office of the Secretary,2009-10-31 00:00:00+00:00,548.4000000000001
Office of the Secretary,2009-11-30 00:00:00+00:00,237.315
Office of the Secretary,2009-12-31 00:00:00+00:00,433.9628571428571
Office of the Secretary,2010-01-31 00:00:00+00:00,396.3575
Office of the Secretary,2010-02-28 00:00:00+00:00,66.88625
Office of the Secretary,2010-03-31 00:00:00+00:00,126.59875000000001
Office of the Secretary,2010-04-30 00:00:00+00:00,325.09125
Office of the Secretary,2010-05-31 00:00:00+00:00,-97.05
Office of the Secretary,2010-06-30 00:00:00+00:00,1038.717142857143
Office of the Secretary,2010-07-31 00:00:00+00:00,461.17222222222216
Office of the Secretary,2010-08-31 00:00:00+00:00,565.7409090909091
Office of the Secretary,2010-09-30 00:00:00+00:00,384.79
Office of the Secretary,2010-10-31 00:00:00+00:00,569.3075
Office of the Secretary,2010-11-30 00:00:00+00:00,707.865
Office of the Secretary,2010-12-31 00:00:00+00:00,508.78099999999995
Office of the Secretary,2011-01-31 00:00:00+00:00,429.265
Office of the Secretary,2011-02-28 00:00:00+00:00,391.5625
Office of the Secretary,2011-03-31 00:00:00+00:00,308.3935714285714
Office of the Secretary,2011-04-30 00:00:00+00:00,271.091
Office of the Secretary,2011-05-31 00:00:00+00:00,426.74875
Office of the Secretary,2011-06-30 00:00:00+00:00,501.28428571428566
Office of the Secretary,2011-07-31 00:00:00+00:00,470.19500000000005
Office of the Secretary,2011-08-31 00:00:00+00:00,685.1775
Office of the Secretary,2011-09-30 00:00:00+00:00,1096.807590361446
Office of the Secretary,2011-10-31 00:00:00+00:00,808.0572727272724
Office of the Secretary,2011-11-30 00:00:00+00:00,1028.2215384615386
Office of the Secretary,2011-12-31 00:00:00+00:00,356.5045161290322
Office of the Secretary,2012-01-31 00:00:00+00:00,340.93736842105267
Office of the Secretary,2012-02-29 00:00:00+00:00,428.3136363636364
Office of the Secretary,2012-03-31 00:00:00+00:00,1012.1611111111112
Office of the Secretary,2012-04-30 00:00:00+00:00,2333.4204255319146
Office of the Secretary,2012-05-31 00:00:00+00:00,681.017
Office of the Secretary,2012-06-30 00:00:00+00:00,650.4485714285713
Office of the Secretary,2012-07-31 00:00:00+00:00,286.3183333333333
Office of the Secretary,2012-08-31 00:00:00+00:00,1235.5819999999999
Office of the Secretary,2012-09-30 00:00:00+00:00,1248.3361666666667
Office of the Secretary,2012-10-31 00:00:00+00:00,295.94
Office of the Secretary,2012-11-30 00:00:00+00:00,563.4705
Office of the Secretary,2012-12-31 00:00:00+00:00,516.4073076923077
Office of the Secretary,2013-01-31 00:00:00+00:00,1302.595238095238
Office of the Secretary,2013-02-28 00:00:00+00:00,474.1711111111111
Office of the Secretary,2013-03-31 00:00:00+00:00,551.8429411764706
Office of the Secretary,2013-04-30 00:00:00+00:00,1208.9315384615386
Office of the Secretary,2013-05-31 00:00:00+00:00,915.9055555555557
Office of the Secretary,2013-06-30 00:00:00+00:00,1088.172142857143
Office of the Secretary,2013-07-31 00:00:00+00:00,724.635625
Office of the Secretary,2013-08-31 00:00:00+00:00,1242.3207272727275
Office of the Secretary,2013-09-30 00:00:00+00:00,1933.6867741935484
Office of the Secretary,2013-10-31 00:00:00+00:00,352.3733333333333
Office of the Secretary,2013-11-30 00:00:00+00:00,738.1641176470588
Office of the Secretary,2013-12-31 00:00:00+00:00,400.52078947368426
Office of the Secretary,2014-01-31 00:00:00+00:00,648.9792857142857
Office of the Secretary,2014-02-28 00:00:00+00:00,396.36608695652177
Office of the Secretary,2014-03-31 00:00:00+00:00,680.0506666666665
Office of the Secretary,2014-04-30 00:00:00+00:00,698.5929166666668
Office of the Secretary,2014-05-31 00:00:00+00:00,717.6081250000001
Office of the Secretary,2014-06-30 00:00:00+00:00,1272.4086363636363
Office of the Secretary,2014-07-31 00:00:00+00:00,1406.739
Office of the Secretary,2014-08-31 00:00:00+00:00,909.2569565217391
Office of the Secretary,2014-09-30 00:00:00+00:00,1968.7544000000003
Office of the Secretary,2014-10-31 00:00:00+00:00,914.9521739130436
Office of the Secretary,2014-11-30 00:00:00+00:00,546.0708333333333
Office of the Secretary,2014-12-31 00:00:00+00:00,334.6461538461539
Office of the Secretary,2015-01-31 00:00:00+00:00,374.8038888888889
Office of the Secretary,2015-02-28 00:00:00+00:00,586.9442857142858
Office of the Secretary,2015-03-31 00:00:00+00:00,261.25187500000004
Office of the Secretary,2015-04-30 00:00:00+00:00,369.4190909090909
Office of the Secretary,2015-05-31 00:00:00+00:00,380.64799999999997
Office of the Secretary,2015-06-30 00:00:00+00:00,1219.2855555555554
Office of the Secretary,2015-07-31 00:00:00+00:00,0.0
Office of the Secretary,2015-08-31 00:00:00+00:00,657.2027777777778
Office of the Secretary,2015-09-30 00:00:00+00:00,910.6890000000001
Office of the Secretary,2015-10-31 00:00:00+00:00,70.15714285714286
Office of the Secretary,2015-11-30 00:00:00+00:00,710.6949999999999
Office of the Secretary,2015-12-31 00:00:00+00:00,558.46125
Office of the Secretary,2016-01-31 00:00:00+00:00,485.0916666666667
Office of the Secretary,2016-02-29 00:00:00+00:00,344.26800000000003
Office of the Secretary,2016-03-31 00:00:00+00:00,201.13727272727274
Office of the Secretary,2016-04-30 00:00:00+00:00,569.5990476190477
Office of the Secretary,2016-05-31 00:00:00+00:00,436.2205555555556
Office of the Secretary,2016-06-30 00:00:00+00:00,358.8209090909091
Office of the Secretary,2016-07-31 00:00:00+00:00,752.5172222222222
Office of the Secretary,2016-08-31 00:00:00+00:00,113.944
Office of the Secretary,2016-09-30 00:00:00+00:00,1128.5823529411766
Office of the Secretary,2016-10-31 00:00:00+00:00,186.91750000000002
Office of the Secretary,2016-11-30 00:00:00+00:00,590.72
Office of the Secretary,2016-12-31 00:00:00+00:00,730.2010526315789
Office of the Secretary,2017-01-31 00:00:00+00:00,0.0
Office of the Secretary,2017-02-28 00:00:00+00:00,150.33333333333334
Office of the Secretary,2017-03-31 00:00:00+00:00,1496.9958333333334
Office of the Secretary,2017-04-30 00:00:00+00:00,1004.7971428571428
Office of the Secretary,2017-05-31 00:00:00+00:00,544.9221739130435
Office of the Secretary,2017-06-30 00:00:00+00:00,699.1693333333334
Office of the Secretary,2017-07-31 00:00:00+00:00,869.6850000000001
Office of the Secretary,2017-08-31 00:00:00+00:00,1255.9199999999998
Office of the Secretary,2017-09-30 00:00:00+00:00,1926.8373684210528
Office of the Secretary,2017-10-31 00:00:00+00:00,777.5175
Office of the Secretary,2017-11-30 00:00:00+00:00,914.9190000000001
Office of the Secretary,2017-12-31 00:00:00+00:00,491.90176470588233
Office of the Secretary,2018-01-31 00:00:00+00:00,818.6155
Office of the Secretary,2018-02-28 00:00:00+00:00,292.72
Office of the Secretary,2018-03-31 00:00:00+00:00,502.25499999999994
Office of the Secretary,2018-04-30 00:00:00+00:00,0.0
Office of the Secretary,2018-05-31 00:00:00+00:00,0.0
Office of the Secretary,2018-06-30 00:00:00+00:00,102.76666666666667
Office of the Secretary,2018-07-31 00:00:00+00:00,95.0
Office of the Secretary,2018-08-31 00:00:00+00:00,563.0629411764706
Office of the Secretary,2018-09-30 00:00:00+00:00,1777.0618181818181
Office of the Secretary,2018-10-31 00:00:00+00:00,1679.2644444444445
Office of the Secretary,2018-11-30 00:00:00+00:00,993.2029999999999
Office of the Secretary,2018-12-31 00:00:00+00:00,209.45
Office of the Secretary,2019-01-31 00:00:00+00:00,453.3675
Office of the Secretary,2019-02-28 00:00:00+00:00,815.345
Office of the Secretary,2019-03-31 00:00:00+00:00,744.1666666666666
Office of the Secretary,2019-04-30 00:00:00+00:00,405.496
Office of the Secretary,2019-05-31 00:00:00+00:00,718.9807692307693
Office of the Secretary,2019-06-30 00:00:00+00:00,793.6735294117648
Office of the Secretary,2019-07-31 00:00:00+00:00,506.93666666666667
Office of the Secretary,2019-08-31 00:00:00+00:00,1362.3600000000001
Office of the Secretary,2019-09-30 00:00:00+00:00,1715.4068
Office of the Secretary,2019-10-31 00:00:00+00:00,1015.9725
Office of the Secretary,2019-11-30 00:00:00+00:00,416.3164285714286
Office of the Secretary,2019-12-31 00:00:00+00:00,-40.410000000000004
Office of the Secretary,2020-01-31 00:00:00+00:00,905.8791176470587
Office of the Secretary,2020-02-29 00:00:00+00:00,1016.1563636363636
Office of the Secretary,2020-03-31 00:00:00+00:00,887.1316666666667
Office of the Secretary,2020-04-30 00:00:00+00:00,-1800.0
Office of the Secretary,2020-05-31 00:00:00+00:00,1431.39
Office of the Secretary,2020-06-30 00:00:00+00:00,0.0
Office of the Secretary,2020-07-31 00:00:00+00:00,0.0
Office of the Secretary,2020-08-31 00:00:00+00:00,145.0
Office of the Secretary,2020-09-30 00:00:00+00:00,2011.6333333333332
Office of the State Superintendent of Education,2009-01-31 00:00:00+00:00,552.6230379746836
Office of the State Superintendent of Education,2009-02-28 00:00:00+00:00,445.01829268292687
Office of the State Superintendent of Education,2009-03-31 00:00:00+00:00,792.9812765957446
Office of the State Superintendent of Education,2009-04-30 00:00:00+00:00,461.9724742268039
Office of the State Superintendent of Education,2009-05-31 00:00:00+00:00,502.4898360655738
Office of the State Superintendent of Education,2009-06-30 00:00:00+00:00,475.4116279069768
Office of the State Superintendent of Education,2009-07-31 00:00:00+00:00,418.31888888888864
Office of the State Superintendent of Education,2009-08-31 00:00:00+00:00,333.5552293577982
Office of the State Superintendent of Education,2009-09-30 00:00:00+00:00,500.5124285714286
Office of the State Superintendent of Education,2009-10-31 00:00:00+00:00,473.0362666666667
Office of the State Superintendent of Education,2009-11-30 00:00:00+00:00,461.1043749999999
Office of the State Superintendent of Education,2009-12-31 00:00:00+00:00,358.1118644067797
Office of the State Superintendent of Education,2010-01-31 00:00:00+00:00,449.58272727272725
Office of the State Superintendent of Education,2010-02-28 00:00:00+00:00,460.13750000000005
Office of the State Superintendent of Education,2010-03-31 00:00:00+00:00,678.3070270270271
Office of the State Superintendent of Education,2010-04-30 00:00:00+00:00,557.0040816326531
Office of the State Superintendent of Education,2010-05-31 00:00:00+00:00,567.3486075949365
Office of the State Superintendent of Education,2010-06-30 00:00:00+00:00,535.0405333333334
Office of the State Superintendent of Education,2010-07-31 00:00:00+00:00,502.95646153846155
Office of the State Superintendent of Education,2010-08-31 00:00:00+00:00,417.1943157894736
Office of the State Superintendent of Education,2010-09-30 00:00:00+00:00,514.7214814814815
Office of the State Superintendent of Education,2010-10-31 00:00:00+00:00,613.9879545454546
Office of the State Superintendent of Education,2010-11-30 00:00:00+00:00,654.2264285714288
Office of the State Superintendent of Education,2010-12-31 00:00:00+00:00,522.9771153846154
Office of the State Superintendent of Education,2011-01-31 00:00:00+00:00,529.7477083333333
Office of the State Superintendent of Education,2011-02-28 00:00:00+00:00,546.1242857142856
Office of the State Superintendent of Education,2011-03-31 00:00:00+00:00,449.70894736842104
Office of the State Superintendent of Education,2011-04-30 00:00:00+00:00,318.3107228915663
Office of the State Superintendent of Education,2011-05-31 00:00:00+00:00,456.77152941176473
Office of the State Superintendent of Education,2011-06-30 00:00:00+00:00,454.5596666666667
Office of the State Superintendent of Education,2011-07-31 00:00:00+00:00,488.368
Office of the State Superintendent of Education,2011-08-31 00:00:00+00:00,471.8560416666666
Office of the State Superintendent of Education,2011-09-30 00:00:00+00:00,414.7946829268293
Office of the State Superintendent of Education,2011-10-31 00:00:00+00:00,364.37088235294135
Office of the State Superintendent of Education,2011-11-30 00:00:00+00:00,395.92571428571426
Office of the State Superintendent of Education,2011-12-31 00:00:00+00:00,515.1901449275365
Office of the State Superintendent of Education,2012-01-31 00:00:00+00:00,483.84202380952377
Office of the State Superintendent of Education,2012-02-29 00:00:00+00:00,530.7083544303799
Office of the State Superintendent of Education,2012-03-31 00:00:00+00:00,543.0983035714285
Office of the State Superintendent of Education,2012-04-30 00:00:00+00:00,560.333613445378
Office of the State Superintendent of Education,2012-05-31 00:00:00+00:00,474.7683561643836
Office of the State Superintendent of Education,2012-06-30 00:00:00+00:00,488.5860256410259
Office of the State Superintendent of Education,2012-07-31 00:00:00+00:00,531.8794160583946
Office of the State Superintendent of Education,2012-08-31 00:00:00+00:00,546.5717218543047
Office of the State Superintendent of Education,2012-09-30 00:00:00+00:00,694.9199590163936
Office of the State Superintendent of Education,2012-10-31 00:00:00+00:00,418.2517687074829
Office of the State Superintendent of Education,2012-11-30 00:00:00+00:00,668.6074226804122
Office of the State Superintendent of Education,2012-12-31 00:00:00+00:00,720.06935483871
Office of the State Superintendent of Education,2013-01-31 00:00:00+00:00,482.5336
Office of the State Superintendent of Education,2013-02-28 00:00:00+00:00,548.5688311688311
Office of the State Superintendent of Education,2013-03-31 00:00:00+00:00,559.1619354838712
Office of the State Superintendent of Education,2013-04-30 00:00:00+00:00,516.8803472222224
Office of the State Superintendent of Education,2013-05-31 00:00:00+00:00,459.8094495412844
Office of the State Superintendent of Education,2013-06-30 00:00:00+00:00,486.45239583333336
Office of the State Superintendent of Education,2013-07-31 00:00:00+00:00,723.5520422535211
Office of the State Superintendent of Education,2013-08-31 00:00:00+00:00,759.2953020134228
Office of the State Superintendent of Education,2013-09-30 00:00:00+00:00,467.00442105263164
Office of the State Superintendent of Education,2013-10-31 00:00:00+00:00,578.9042372881354
Office of the State Superintendent of Education,2013-11-30 00:00:00+00:00,639.0159375000002
Office of the State Superintendent of Education,2013-12-31 00:00:00+00:00,560.4356999999997
Office of the State Superintendent of Education,2014-01-31 00:00:00+00:00,610.6737168141594
Office of the State Superintendent of Education,2014-02-28 00:00:00+00:00,484.8300000000002
Office of the State Superintendent of Education,2014-03-31 00:00:00+00:00,685.4756249999999
Office of the State Superintendent of Education,2014-04-30 00:00:00+00:00,483.85765625000005
Office of the State Superintendent of Education,2014-05-31 00:00:00+00:00,636.7900709219858
Office of the State Superintendent of Education,2014-06-30 00:00:00+00:00,464.2622881355934
Office of the State Superintendent of Education,2014-07-31 00:00:00+00:00,448.25833333333327
Office of the State Superintendent of Education,2014-08-31 00:00:00+00:00,673.0826760563378
Office of the State Superintendent of Education,2014-09-30 00:00:00+00:00,597.5064772727275
Office of the State Superintendent of Education,2014-10-31 00:00:00+00:00,699.6971428571426
Office of the State Superintendent of Education,2014-11-30 00:00:00+00:00,617.1793137254901
Office of the State Superintendent of Education,2014-12-31 00:00:00+00:00,436.4552380952382
Office of the State Superintendent of Education,2015-01-31 00:00:00+00:00,520.4996402877698
Office of the State Superintendent of Education,2015-02-28 00:00:00+00:00,357.3791095890411
Office of the State Superintendent of Education,2015-03-31 00:00:00+00:00,708.5820547945208
Office of the State Superintendent of Education,2015-04-30 00:00:00+00:00,701.9183448275862
Office of the State Superintendent of Education,2015-05-31 00:00:00+00:00,860.4000000000002
Office of the State Superintendent of Education,2015-06-30 00:00:00+00:00,734.449827586207
Office of the State Superintendent of Education,2015-07-31 00:00:00+00:00,0.0
Office of the State Superintendent of Education,2015-08-31 00:00:00+00:00,869.4702898550728
Office of the State Superintendent of Education,2015-09-30 00:00:00+00:00,811.3584444444446
Office of the State Superintendent of Education,2015-10-31 00:00:00+00:00,637.3138271604938
Office of the State Superintendent of Education,2015-11-30 00:00:00+00:00,498.1475268817206
Office of the State Superintendent of Education,2015-12-31 00:00:00+00:00,1664.53
Office of the State Superintendent of Education,2016-01-31 00:00:00+00:00,889.0763013698629
Office of the State Superintendent of Education,2016-02-29 00:00:00+00:00,774.349534883721
Office of the State Superintendent of Education,2016-03-31 00:00:00+00:00,765.3014018691588
Office of the State Superintendent of Education,2016-04-30 00:00:00+00:00,796.894778761062
Office of the State Superintendent of Education,2016-05-31 00:00:00+00:00,741.3580000000003
Office of the State Superintendent of Education,2016-06-30 00:00:00+00:00,746.8750000000001
Office of the State Superintendent of Education,2016-07-31 00:00:00+00:00,891.3866972477065
Office of the State Superintendent of Education,2016-08-31 00:00:00+00:00,729.1649681528662
Office of the State Superintendent of Education,2016-09-30 00:00:00+00:00,830.2480219780217
Office of the State Superintendent of Education,2016-10-31 00:00:00+00:00,645.6165693430656
Office of the State Superintendent of Education,2016-11-30 00:00:00+00:00,477.5621212121212
Office of the State Superintendent of Education,2016-12-31 00:00:00+00:00,561.4925301204819
Office of the State Superintendent of Education,2017-01-31 00:00:00+00:00,0.0
Office of the State Superintendent of Education,2017-02-28 00:00:00+00:00,823.3630909090909
Office of the State Superintendent of Education,2017-03-31 00:00:00+00:00,606.9364331210191
Office of the State Superintendent of Education,2017-04-30 00:00:00+00:00,900.4440566037737
Office of the State Superintendent of Education,2017-05-31 00:00:00+00:00,733.0649612403101
Office of the State Superintendent of Education,2017-06-30 00:00:00+00:00,615.16
Office of the State Superintendent of Education,2017-07-31 00:00:00+00:00,743.962831858407
Office of the State Superintendent of Education,2017-08-31 00:00:00+00:00,1087.4910638297868
Office of the State Superintendent of Education,2017-09-30 00:00:00+00:00,755.5524822695037
Office of the State Superintendent of Education,2017-10-31 00:00:00+00:00,653.2343283582089
Office of the State Superintendent of Education,2017-11-30 00:00:00+00:00,592.75261682243
Office of the State Superintendent of Education,2017-12-31 00:00:00+00:00,1143.6654639175258
Office of the State Superintendent of Education,2018-01-31 00:00:00+00:00,786.7642424242423
Office of the State Superintendent of Education,2018-02-28 00:00:00+00:00,672.1866666666667
Office of the State Superintendent of Education,2018-03-31 00:00:00+00:00,520.9375925925926
Office of the State Superintendent of Education,2018-04-30 00:00:00+00:00,581.8881560283688
Office of the State Superintendent of Education,2018-05-31 00:00:00+00:00,1354.899
Office of the State Superintendent of Education,2018-06-30 00:00:00+00:00,631.7831055900618
