AGENCY,TRANSACTION_DATE,Diff
Office of Unified Communications,2012-08-31 00:00:00+00:00,50.909090909090885
Office of Unified Communications,2012-09-30 00:00:00+00:00,-43.72571428571429
Office of Unified Communications,2012-10-31 00:00:00+00:00,-199.63999999999996
Office of Unified Communications,2012-11-30 00:00:00+00:00,-14.34222222222222
Office of Unified Communications,2012-12-31 00:00:00+00:00,470.816
Office of Unified Communications,2013-01-31 00:00:00+00:00,-177.69230769230774
Office of Unified Communications,2013-02-28 00:00:00+00:00,1.0
Office of Unified Communications,2013-03-31 00:00:00+00:00,25.747777777777774
Office of Unified Communications,2013-04-30 00:00:00+00:00,-30.51
Office of Unified Communications,2013-05-31 00:00:00+00:00,42.82800000000001
Office of Unified Communications,2013-06-30 00:00:00+00:00,87.22928571428572
Office of Unified Communications,2013-07-31 00:00:00+00:00,17.636363636363615
Office of Unified Communications,2013-08-31 00:00:00+00:00,-73.65136363636361
Office of Unified Communications,2013-09-30 00:00:00+00:00,0.0
Office of Unified Communications,2013-10-31 00:00:00+00:00,1.1042857142857088
Office of Unified Communications,2013-11-30 00:00:00+00:00,-4.5100000000000104
Office of Unified Communications,2013-12-31 00:00:00+00:00,14.330833333333317
Office of Unified Communications,2014-01-31 00:00:00+00:00,-15.660909090909087
Office of Unified Communications,2014-02-28 00:00:00+00:00,-1.300000000000001
Office of Unified Communications,2014-03-31 00:00:00+00:00,0.6114285714285553
Office of Unified Communications,2014-04-30 00:00:00+00:00,11.176666666666666
Office of Unified Communications,2014-05-31 00:00:00+00:00,-10.230714285714296
Office of Unified Communications,2014-06-30 00:00:00+00:00,58.09666666666666
Office of Unified Communications,2014-07-31 00:00:00+00:00,-31.362499999999997
Office of Unified Communications,2014-08-31 00:00:00+00:00,0.677916666666673
Office of Unified Communications,2014-09-30 00:00:00+00:00,-0.34449999999998226
Office of Unified Communications,2014-10-31 00:00:00+00:00,-1.0281249999999953
Office of Unified Communications,2014-11-30 00:00:00+00:00,7.31562499999999
Office of Unified Communications,2014-12-31 00:00:00+00:00,52.89875000000001
Office of Unified Communications,2015-01-31 00:00:00+00:00,-63.13199999999999
Office of Unified Communications,2015-02-28 00:00:00+00:00,52.99894736842106
Office of Unified Communications,2015-03-31 00:00:00+00:00,-29.125333333333334
Office of Unified Communications,2015-04-30 00:00:00+00:00,-31.87799999999999
Office of Unified Communications,2015-05-31 00:00:00+00:00,19.104999999999983
Office of Unified Communications,2015-06-30 00:00:00+00:00,-7.875
Office of Unified Communications,2015-07-31 00:00:00+00:00,0.0
Office of Unified Communications,2015-08-31 00:00:00+00:00,-9.374999999999979
Office of Unified Communications,2015-09-30 00:00:00+00:00,20.263157894736842
Office of Unified Communications,2015-10-31 00:00:00+00:00,-7.5
Office of Unified Communications,2015-11-30 00:00:00+00:00,-20.13733333333333
Office of Unified Communications,2015-12-31 00:00:00+00:00,-75.18
Office of Unified Communications,2016-01-31 00:00:00+00:00,2.276666666666658
Office of Unified Communications,2016-02-29 00:00:00+00:00,3.597037037037033
Office of Unified Communications,2016-03-31 00:00:00+00:00,25.771515151515146
Office of Unified Communications,2016-04-30 00:00:00+00:00,-39.13549999999999
Office of Unified Communications,2016-05-31 00:00:00+00:00,-6.86958333333333
Office of Unified Communications,2016-06-30 00:00:00+00:00,1.469200000000019
Office of Unified Communications,2016-07-31 00:00:00+00:00,1.7934615384615382
Office of Unified Communications,2016-08-31 00:00:00+00:00,16.800555555555547
Office of Unified Communications,2016-09-30 00:00:00+00:00,-21.022380952380953
Office of Unified Communications,2016-10-31 00:00:00+00:00,3.9365624999999795
Office of Unified Communications,2016-11-30 00:00:00+00:00,-3.133888888888888
Office of Unified Communications,2016-12-31 00:00:00+00:00,36.68538461538461
Office of Unified Communications,2017-01-31 00:00:00+00:00,0.0
Office of Unified Communications,2017-02-28 00:00:00+00:00,-6.136818181818182
Office of Unified Communications,2017-03-31 00:00:00+00:00,25.945500000000028
Office of Unified Communications,2017-04-30 00:00:00+00:00,-39.70235294117644
Office of Unified Communications,2017-05-31 00:00:00+00:00,1.5200000000000071
Office of Unified Communications,2017-06-30 00:00:00+00:00,19.393913043478257
Office of Unified Communications,2017-07-31 00:00:00+00:00,-31.00708333333333
Office of Unified Communications,2017-08-31 00:00:00+00:00,30.249230769230735
Office of Unified Communications,2017-09-30 00:00:00+00:00,-18.158749999999998
Office of Unified Communications,2017-10-31 00:00:00+00:00,-1.4234615384615343
Office of Unified Communications,2017-11-30 00:00:00+00:00,6.915714285714286
Office of Unified Communications,2017-12-31 00:00:00+00:00,-3.9860000000000384
Office of Unified Communications,2018-01-31 00:00:00+00:00,7.5262962962962865
Office of Unified Communications,2018-02-28 00:00:00+00:00,0.0
Office of Unified Communications,2018-03-31 00:00:00+00:00,-11.625999999999994
Office of Unified Communications,2018-04-30 00:00:00+00:00,1.7245000000000004
Office of Unified Communications,2018-05-31 00:00:00+00:00,0.0
Office of Unified Communications,2018-06-30 00:00:00+00:00,31.232105263157894
Office of Unified Communications,2018-07-31 00:00:00+00:00,0.0
Office of Unified Communications,2018-08-31 00:00:00+00:00,-5.643513513513502
Office of Unified Communications,2018-09-30 00:00:00+00:00,-5.0379999999999985
Office of Unified Communications,2018-10-31 00:00:00+00:00,-4.9627586206896535
Office of Unified Communications,2018-11-30 00:00:00+00:00,-6.081250000000015
Office of Unified Communications,2018-12-31 00:00:00+00:00,0.0
Office of Unified Communications,2019-01-31 00:00:00+00:00,5.515833333333338
Office of Unified Communications,2019-02-28 00:00:00+00:00,-4.018400000000002
Office of Unified Communications,2019-03-31 00:00:00+00:00,-0.8717857142857132
Office of Unified Communications,2019-04-30 00:00:00+00:00,-1.1412903225806488
Office of Unified Communications,2019-05-31 00:00:00+00:00,6.802222222222224
Office of Unified Communications,2019-06-30 00:00:00+00:00,1.1386956521739204
Office of Unified Communications,2019-07-31 00:00:00+00:00,-11.046956521739128
Office of Unified Communications,2019-08-31 00:00:00+00:00,4.552280701754395
Office of Unified Communications,2019-09-30 00:00:00+00:00,-15.564705882352943
Office of Unified Communications,2019-10-31 00:00:00+00:00,27.08421052631578
Office of Unified Communications,2019-11-30 00:00:00+00:00,-30.270588235294092
Office of Unified Communications,2019-12-31 00:00:00+00:00,0.0
Office of Unified Communications,2020-01-31 00:00:00+00:00,2.3312500000000114
Office of Unified Communications,2020-02-29 00:00:00+00:00,-1.6551111111111014
Office of Unified Communications,2020-03-31 00:00:00+00:00,16.456774193548387
Office of Unified Communications,2020-04-30 00:00:00+00:00,89.38000000000005
Office of Unified Communications,2020-05-31 00:00:00+00:00,-111.69000000000001
Office of Unified Communications,2020-06-30 00:00:00+00:00,2.584000000000004
Office of Unified Communications,2020-07-31 00:00:00+00:00,89.03999999999999
Office of Unified Communications,2020-08-31 00:00:00+00:00,-8.640000000000004
Office of Unified Communications,2020-09-30 00:00:00+00:00,0.0
Office of Unified Communications,2020-10-31 00:00:00+00:00,-4.191428571428577
Office of Veterans Affairs,2009-02-28 00:00:00+00:00,72.23500000000001
Office of Veterans Affairs,2009-03-31 00:00:00+00:00,-263.37
Office of Veterans Affairs,2009-04-30 00:00:00+00:00,2602.14
Office of Veterans Affairs,2009-05-31 00:00:00+00:00,-2380.1
Office of Veterans Affairs,2009-06-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2009-07-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2009-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2009-09-30 00:00:00+00:00,654.3249999999999
Office of Veterans Affairs,2009-10-31 00:00:00+00:00,317.10000000000014
Office of Veterans Affairs,2009-11-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2009-12-31 00:00:00+00:00,-1293.65
Office of Veterans Affairs,2010-01-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2010-02-28 00:00:00+00:00,16.424999999999997
Office of Veterans Affairs,2010-03-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2010-04-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2010-05-31 00:00:00+00:00,493.65
Office of Veterans Affairs,2010-06-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2010-07-31 00:00:00+00:00,-705.0
Office of Veterans Affairs,2010-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2010-09-30 00:00:00+00:00,-26.660000000000007
Office of Veterans Affairs,2010-10-31 00:00:00+00:00,158.70999999999998
Office of Veterans Affairs,2010-11-30 00:00:00+00:00,-14.254999999999999
Office of Veterans Affairs,2010-12-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2011-01-31 00:00:00+00:00,-16.735000000000014
Office of Veterans Affairs,2011-02-28 00:00:00+00:00,0.0
Office of Veterans Affairs,2011-03-31 00:00:00+00:00,245.76000000000002
Office of Veterans Affairs,2011-04-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2011-05-31 00:00:00+00:00,981.71
Office of Veterans Affairs,2011-06-30 00:00:00+00:00,-1480.06
Office of Veterans Affairs,2011-07-31 00:00:00+00:00,17.515
Office of Veterans Affairs,2011-08-31 00:00:00+00:00,66.66666666666667
Office of Veterans Affairs,2011-09-30 00:00:00+00:00,245.83333333333334
Office of Veterans Affairs,2011-10-31 00:00:00+00:00,-1683.11
Office of Veterans Affairs,2011-11-30 00:00:00+00:00,-12.737499999999983
Office of Veterans Affairs,2011-12-31 00:00:00+00:00,1.4700000000000006
Office of Veterans Affairs,2012-01-31 00:00:00+00:00,344.19666666666666
Office of Veterans Affairs,2012-02-29 00:00:00+00:00,0.0
Office of Veterans Affairs,2012-03-31 00:00:00+00:00,-1028.52
Office of Veterans Affairs,2012-04-30 00:00:00+00:00,-9.97
Office of Veterans Affairs,2012-05-31 00:00:00+00:00,12.697999999999997
Office of Veterans Affairs,2012-06-30 00:00:00+00:00,287.5
Office of Veterans Affairs,2012-07-31 00:00:00+00:00,269.89
Office of Veterans Affairs,2012-08-31 00:00:00+00:00,-469.89
Office of Veterans Affairs,2012-09-30 00:00:00+00:00,343.318
Office of Veterans Affairs,2012-10-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2012-11-30 00:00:00+00:00,-1917.4499999999998
Office of Veterans Affairs,2012-12-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2013-01-31 00:00:00+00:00,1000.86
Office of Veterans Affairs,2013-02-28 00:00:00+00:00,-616.6666666666666
Office of Veterans Affairs,2013-03-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2013-04-30 00:00:00+00:00,706.99
Office of Veterans Affairs,2013-05-31 00:00:00+00:00,476.02
Office of Veterans Affairs,2013-06-30 00:00:00+00:00,-92.95000000000005
Office of Veterans Affairs,2013-07-31 00:00:00+00:00,-307.34999999999997
Office of Veterans Affairs,2013-08-31 00:00:00+00:00,150.0
Office of Veterans Affairs,2013-09-30 00:00:00+00:00,249.44666666666672
Office of Veterans Affairs,2013-10-31 00:00:00+00:00,-953.34
Office of Veterans Affairs,2013-11-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2013-12-31 00:00:00+00:00,544.0
Office of Veterans Affairs,2014-01-31 00:00:00+00:00,162.0
Office of Veterans Affairs,2014-02-28 00:00:00+00:00,165.0
Office of Veterans Affairs,2014-03-31 00:00:00+00:00,-176.95666666666668
Office of Veterans Affairs,2014-04-30 00:00:00+00:00,-829.13
Office of Veterans Affairs,2014-05-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2014-06-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2014-07-31 00:00:00+00:00,76.66666666666667
Office of Veterans Affairs,2014-08-31 00:00:00+00:00,-46.0
Office of Veterans Affairs,2014-09-30 00:00:00+00:00,159.9875
Office of Veterans Affairs,2014-10-31 00:00:00+00:00,-151.0575
Office of Veterans Affairs,2014-11-30 00:00:00+00:00,-11.906666666666686
Office of Veterans Affairs,2014-12-31 00:00:00+00:00,28.955
Office of Veterans Affairs,2015-01-31 00:00:00+00:00,63.045
Office of Veterans Affairs,2015-02-28 00:00:00+00:00,-19.5
Office of Veterans Affairs,2015-03-31 00:00:00+00:00,1883.6599999999999
Office of Veterans Affairs,2015-04-30 00:00:00+00:00,-346.15999999999985
Office of Veterans Affairs,2015-05-31 00:00:00+00:00,-1281.25
Office of Veterans Affairs,2015-06-30 00:00:00+00:00,315.00000000000006
Office of Veterans Affairs,2015-07-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2015-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2015-09-30 00:00:00+00:00,-157.13000000000002
Office of Veterans Affairs,2015-10-31 00:00:00+00:00,71.58
Office of Veterans Affairs,2015-11-30 00:00:00+00:00,563.81
Office of Veterans Affairs,2015-12-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2016-01-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2016-02-29 00:00:00+00:00,-181.33333333333334
Office of Veterans Affairs,2016-03-31 00:00:00+00:00,-20.0
Office of Veterans Affairs,2016-04-30 00:00:00+00:00,30.0
Office of Veterans Affairs,2016-05-31 00:00:00+00:00,27.5
Office of Veterans Affairs,2016-06-30 00:00:00+00:00,-145.0
Office of Veterans Affairs,2016-07-31 00:00:00+00:00,410.0
Office of Veterans Affairs,2016-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2016-09-30 00:00:00+00:00,-1600.0
Office of Veterans Affairs,2016-10-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2016-11-30 00:00:00+00:00,111.875
Office of Veterans Affairs,2016-12-31 00:00:00+00:00,689.76
Office of Veterans Affairs,2017-01-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2017-02-28 00:00:00+00:00,-689.76
Office of Veterans Affairs,2017-03-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2017-04-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2017-05-31 00:00:00+00:00,372.455
Office of Veterans Affairs,2017-06-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2017-07-31 00:00:00+00:00,3215.09
Office of Veterans Affairs,2017-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2017-09-30 00:00:00+00:00,-150.71428571428572
Office of Veterans Affairs,2017-10-31 00:00:00+00:00,-882.7999999999998
Office of Veterans Affairs,2017-11-30 00:00:00+00:00,-42.76666666666665
Office of Veterans Affairs,2017-12-31 00:00:00+00:00,47.5
Office of Veterans Affairs,2018-01-31 00:00:00+00:00,152.5
Office of Veterans Affairs,2018-02-28 00:00:00+00:00,0.0
Office of Veterans Affairs,2018-03-31 00:00:00+00:00,75.82
Office of Veterans Affairs,2018-04-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2018-05-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2018-06-30 00:00:00+00:00,726.6800000000001
Office of Veterans Affairs,2018-07-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2018-08-31 00:00:00+00:00,-222.34000000000003
Office of Veterans Affairs,2018-09-30 00:00:00+00:00,363.6633333333334
Office of Veterans Affairs,2018-10-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2018-11-30 00:00:00+00:00,-801.778
Office of Veterans Affairs,2018-12-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2019-01-31 00:00:00+00:00,68.02999999999996
Office of Veterans Affairs,2019-02-28 00:00:00+00:00,462.42
Office of Veterans Affairs,2019-03-31 00:00:00+00:00,-662.38
Office of Veterans Affairs,2019-04-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2019-05-31 00:00:00+00:00,302.0
Office of Veterans Affairs,2019-06-30 00:00:00+00:00,-169.66666666666666
Office of Veterans Affairs,2019-07-31 00:00:00+00:00,-82.42
Office of Veterans Affairs,2019-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2019-09-30 00:00:00+00:00,-12.579999999999998
Office of Veterans Affairs,2019-10-31 00:00:00+00:00,190.0
Office of Veterans Affairs,2019-11-30 00:00:00+00:00,-137.5
Office of Veterans Affairs,2019-12-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-01-31 00:00:00+00:00,300.0
Office of Veterans Affairs,2020-02-29 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-03-31 00:00:00+00:00,1007.5
Office of Veterans Affairs,2020-04-30 00:00:00+00:00,-1712.5
Office of Veterans Affairs,2020-05-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-06-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-07-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-08-31 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-09-30 00:00:00+00:00,0.0
Office of Veterans Affairs,2020-10-31 00:00:00+00:00,354.0
Office of Victim Services,2009-01-31 00:00:00+00:00,-41.0
Office of Victim Services,2009-02-28 00:00:00+00:00,-23.48999999999998
Office of Victim Services,2009-03-31 00:00:00+00:00,-63.34
Office of Victim Services,2009-04-30 00:00:00+00:00,-4.251999999999998
Office of Victim Services,2009-05-31 00:00:00+00:00,-0.3974999999999973
Office of Victim Services,2009-06-30 00:00:00+00:00,49.90777777777778
Office of Victim Services,2009-07-31 00:00:00+00:00,-181.96
Office of Victim Services,2009-08-31 00:00:00+00:00,0.0
Office of Victim Services,2009-09-30 00:00:00+00:00,10.589999999999995
Office of Victim Services,2009-10-31 00:00:00+00:00,66.51333333333334
Office of Victim Services,2009-11-30 00:00:00+00:00,-70.3
Office of Victim Services,2009-12-31 00:00:00+00:00,115.225
Office of Victim Services,2010-01-31 00:00:00+00:00,-96.03599999999999
Office of Victim Services,2010-02-28 00:00:00+00:00,-2.164999999999999
Office of Victim Services,2010-03-31 00:00:00+00:00,129.83666666666667
Office of Victim Services,2010-04-30 00:00:00+00:00,-37.381249999999994
Office of Victim Services,2010-05-31 00:00:00+00:00,25.237500000000033
Office of Victim Services,2010-06-30 00:00:00+00:00,-9.575263157894737
Office of Victim Services,2010-07-31 00:00:00+00:00,25.602222222222228
Office of Victim Services,2010-08-31 00:00:00+00:00,4.3199999999999985
Office of Victim Services,2010-09-30 00:00:00+00:00,-32.56500000000001
Office of Victim Services,2010-10-31 00:00:00+00:00,96.67666666666668
Office of Victim Services,2010-11-30 00:00:00+00:00,-129.665
Office of Victim Services,2010-12-31 00:00:00+00:00,-75.2
Office of Victim Services,2011-01-31 00:00:00+00:00,117.25333333333333
Office of Victim Services,2011-02-28 00:00:00+00:00,-157.625
Office of Victim Services,2011-03-31 00:00:00+00:00,175.33714285714288
Office of Victim Services,2011-04-30 00:00:00+00:00,-166.08666666666664
Office of Victim Services,2011-05-31 00:00:00+00:00,-27.191111111111116
Office of Victim Services,2011-06-30 00:00:00+00:00,-0.6426923076923047
Office of Victim Services,2011-07-31 00:00:00+00:00,10.629999999999999
Office of Victim Services,2011-08-31 00:00:00+00:00,77.94999999999999
Office of Victim Services,2011-09-30 00:00:00+00:00,-328.97499999999997
Office of Zoning,2009-01-31 00:00:00+00:00,-4.546666666666653
Office of Zoning,2009-02-28 00:00:00+00:00,305.53333333333336
Office of Zoning,2009-03-31 00:00:00+00:00,-502.475
Office of Zoning,2009-04-30 00:00:00+00:00,369.96000000000004
Office of Zoning,2009-05-31 00:00:00+00:00,-162.1175
Office of Zoning,2009-06-30 00:00:00+00:00,14.833333333333334
Office of Zoning,2009-07-31 00:00:00+00:00,39.4
Office of Zoning,2009-08-31 00:00:00+00:00,256.28499999999997
Office of Zoning,2009-09-30 00:00:00+00:00,-27.021666666666686
Office of Zoning,2009-10-31 00:00:00+00:00,85.32714285714285
Office of Zoning,2009-11-30 00:00:00+00:00,-157.0
Office of Zoning,2009-12-31 00:00:00+00:00,-37.0
Office of Zoning,2010-01-31 00:00:00+00:00,312.0
Office of Zoning,2010-02-28 00:00:00+00:00,-468.75
Office of Zoning,2010-03-31 00:00:00+00:00,300.0
Office of Zoning,2010-04-30 00:00:00+00:00,-152.21875
Office of Zoning,2010-05-31 00:00:00+00:00,283.0775
Office of Zoning,2010-06-30 00:00:00+00:00,-834.5899999999999
Office of Zoning,2010-07-31 00:00:00+00:00,-305.095
Office of Zoning,2010-08-31 00:00:00+00:00,376.74
Office of Zoning,2010-09-30 00:00:00+00:00,186.26
Office of Zoning,2010-10-31 00:00:00+00:00,-232.86285714285717
Office of Zoning,2010-11-30 00:00:00+00:00,126.16
Office of Zoning,2010-12-31 00:00:00+00:00,-288.57
Office of Zoning,2011-01-31 00:00:00+00:00,294.41166666666663
Office of Zoning,2011-02-28 00:00:00+00:00,-648.6566666666666
Office of Zoning,2011-03-31 00:00:00+00:00,74.70333333333333
Office of Zoning,2011-04-30 00:00:00+00:00,-96.54333333333334
Office of Zoning,2011-05-31 00:00:00+00:00,4.503999999999996
Office of Zoning,2011-06-30 00:00:00+00:00,17.69749999999999
Office of Zoning,2011-07-31 00:00:00+00:00,201.421
Office of Zoning,2011-08-31 00:00:00+00:00,-2042.0
Office of Zoning,2011-09-30 00:00:00+00:00,70.31499999999998
Office of Zoning,2011-10-31 00:00:00+00:00,170.38875000000002
Office of Zoning,2011-11-30 00:00:00+00:00,-358.6
Office of Zoning,2011-12-31 00:00:00+00:00,17.5
Office of Zoning,2012-01-31 00:00:00+00:00,236.66666666666666
Office of Zoning,2012-02-29 00:00:00+00:00,-89.6
Office of Zoning,2012-03-31 00:00:00+00:00,293.102
Office of Zoning,2012-04-30 00:00:00+00:00,86.66499999999996
Office of Zoning,2012-05-31 00:00:00+00:00,-380.8100000000001
Office of Zoning,2012-06-30 00:00:00+00:00,-24.507499999999993
Office of Zoning,2012-07-31 00:00:00+00:00,0.0
Office of Zoning,2012-08-31 00:00:00+00:00,492.69500000000005
Office of Zoning,2012-09-30 00:00:00+00:00,-141.95999999999998
Office of Zoning,2012-10-31 00:00:00+00:00,113.14545454545454
Office of Zoning,2012-11-30 00:00:00+00:00,49.166666666666664
Office of Zoning,2012-12-31 00:00:00+00:00,-72.0
Office of Zoning,2013-01-31 00:00:00+00:00,-71.0
Office of Zoning,2013-02-28 00:00:00+00:00,-119.24000000000001
Office of Zoning,2013-03-31 00:00:00+00:00,352.93600000000004
Office of Zoning,2013-04-30 00:00:00+00:00,-103.06749999999994
Office of Zoning,2013-05-31 00:00:00+00:00,-277.016
Office of Zoning,2013-06-30 00:00:00+00:00,65.84750000000003
Office of Zoning,2013-07-31 00:00:00+00:00,-4.5
Office of Zoning,2013-08-31 00:00:00+00:00,140.67384615384617
Office of Zoning,2013-09-30 00:00:00+00:00,-255.59333333333336
Office of Zoning,2013-10-31 00:00:00+00:00,-12.314285714285704
Office of Zoning,2013-11-30 00:00:00+00:00,-9.432000000000016
Office of Zoning,2013-12-31 00:00:00+00:00,-35.483999999999966
Office of Zoning,2014-01-31 00:00:00+00:00,399.4
Office of Zoning,2014-02-28 00:00:00+00:00,-190.82999999999998
Office of Zoning,2014-03-31 00:00:00+00:00,72.44941176470587
Office of Zoning,2014-04-30 00:00:00+00:00,-155.95000000000002
Office of Zoning,2014-05-31 00:00:00+00:00,1.7387500000000093
Office of Zoning,2014-06-30 00:00:00+00:00,0.0
Office of Zoning,2014-07-31 00:00:00+00:00,79.50571428571428
Office of Zoning,2014-08-31 00:00:00+00:00,182.2571428571429
Office of Zoning,2014-09-30 00:00:00+00:00,-460.6275
Office of Zoning,2014-10-31 00:00:00+00:00,21.67285714285718
Office of Zoning,2014-11-30 00:00:00+00:00,-61.79666666666666
Office of Zoning,2014-12-31 00:00:00+00:00,8.419999999999993
Office of Zoning,2015-01-31 00:00:00+00:00,11.71
Office of Zoning,2015-02-28 00:00:00+00:00,-5.0
Office of Zoning,2015-03-31 00:00:00+00:00,26.0
Office of Zoning,2015-04-30 00:00:00+00:00,-10.600000000000001
Office of Zoning,2015-05-31 00:00:00+00:00,-14.665
Office of Zoning,2015-06-30 00:00:00+00:00,104.9042857142857
Office of Zoning,2015-07-31 00:00:00+00:00,0.0
Office of Zoning,2015-08-31 00:00:00+00:00,-57.49999999999998
Office of Zoning,2015-09-30 00:00:00+00:00,28.69714285714287
Office of Zoning,2015-10-31 00:00:00+00:00,1698.5899999999997
Office of Zoning,2015-11-30 00:00:00+00:00,-574.78
Office of Zoning,2015-12-31 00:00:00+00:00,0.0
Office of Zoning,2016-01-31 00:00:00+00:00,147.385
Office of Zoning,2016-02-29 00:00:00+00:00,174.03199999999998
Office of Zoning,2016-03-31 00:00:00+00:00,-164.32571428571427
Office of Zoning,2016-04-30 00:00:00+00:00,-20.39
Office of Zoning,2016-05-31 00:00:00+00:00,215.2033333333333
Office of Zoning,2016-06-30 00:00:00+00:00,-447.43000000000006
Office of Zoning,2016-07-31 00:00:00+00:00,3.772000000000003
Office of Zoning,2016-08-31 00:00:00+00:00,35.42999999999999
Office of Zoning,2016-09-30 00:00:00+00:00,233.93833333333336
Office of Zoning,2016-10-31 00:00:00+00:00,-124.614
Office of Zoning,2016-11-30 00:00:00+00:00,-110.195
Office of Zoning,2016-12-31 00:00:00+00:00,-426.34000000000003
Office of Zoning,2017-01-31 00:00:00+00:00,0.0
Office of Zoning,2017-02-28 00:00:00+00:00,860.5700000000002
Office of Zoning,2017-03-31 00:00:00+00:00,19.322
Office of Zoning,2017-04-30 00:00:00+00:00,-50.2
Office of Zoning,2017-05-31 00:00:00+00:00,146.70999999999998
Office of Zoning,2017-06-30 00:00:00+00:00,-55.39999999999999
Office of Zoning,2017-07-31 00:00:00+00:00,-9.1875
Office of Zoning,2017-08-31 00:00:00+00:00,578.0433333333334
Office of Zoning,2017-09-30 00:00:00+00:00,-118.13333333333333
Office of Zoning,2017-10-31 00:00:00+00:00,148.64499999999998
Office of Zoning,2017-11-30 00:00:00+00:00,-856.675
Office of Zoning,2017-12-31 00:00:00+00:00,-102.89
Office of Zoning,2018-01-31 00:00:00+00:00,61.69499999999999
Office of Zoning,2018-02-28 00:00:00+00:00,0.0
Office of Zoning,2018-03-31 00:00:00+00:00,119.494
Office of Zoning,2018-04-30 00:00:00+00:00,-720.85
Office of Zoning,2018-05-31 00:00:00+00:00,0.0
Office of Zoning,2018-06-30 00:00:00+00:00,24.884000000000015
Office of Zoning,2018-07-31 00:00:00+00:00,0.0
Office of Zoning,2018-08-31 00:00:00+00:00,-12.62333333333333
Office of Zoning,2018-09-30 00:00:00+00:00,831.6659999999999
Office of Zoning,2018-10-31 00:00:00+00:00,-522.125
Office of Zoning,2018-11-30 00:00:00+00:00,11.249999999999929
Office of Zoning,2018-12-31 00:00:00+00:00,0.0
Office of Zoning,2019-01-31 00:00:00+00:00,153.3575
Office of Zoning,2019-02-28 00:00:00+00:00,-725.15
Office of Zoning,2019-03-31 00:00:00+00:00,-3.0959999999999126
Office of Zoning,2019-04-30 00:00:00+00:00,-2071.35
Office of Zoning,2019-05-31 00:00:00+00:00,1081.665
Office of Zoning,2019-06-30 00:00:00+00:00,269.06
Office of Zoning,2019-07-31 00:00:00+00:00,-198.6
Office of Zoning,2019-08-31 00:00:00+00:00,-129.5
Office of Zoning,2019-09-30 00:00:00+00:00,0.06666666666664867
Office of Zoning,2019-10-31 00:00:00+00:00,0.8599999999999852
Office of Zoning,2019-11-30 00:00:00+00:00,22.24000000000001
Office of Zoning,2019-12-31 00:00:00+00:00,0.0
Office of Zoning,2020-01-31 00:00:00+00:00,790.0
Office of Zoning,2020-02-29 00:00:00+00:00,-814.6666666666665
Office of Zoning,2020-03-31 00:00:00+00:00,7.32
Office of Zoning,2020-04-30 00:00:00+00:00,55.56
Office of Zoning,2020-05-31 00:00:00+00:00,-166.68
Office of Zoning,2020-06-30 00:00:00+00:00,445.34
Office of Zoning,2020-07-31 00:00:00+00:00,0.0
Office of Zoning,2020-08-31 00:00:00+00:00,-277.00333333333333
Office of Zoning,2020-09-30 00:00:00+00:00,0.0
Office of Zoning,2020-10-31 00:00:00+00:00,110.22249999999997
Office of the Attorney General,2009-01-31 00:00:00+00:00,56.181176470588234
